Order_ID,Order_Date,Customer_ID,Customer_Name,Product_ID,Product_Name,Category,Brand,Quantity,Unit_Price,Discount,Tax,Shipping_Cost,Total_Amount,Payment_Method,Order_Status,City,State,Country,Seller_ID
ORD0008185,2024-10-21,CUST010415,"Karan Reddy",P00021,Backpack,Electronics,HomeEase,3,446.90,0.15,0.00,12.98,1152.57,"Amazon Pay",Delivered,Seattle,WA,"United States",SELL01343
ORD0008186,2024-06-03,CUST048372,"Neha Kumar",P00026,Sunglasses,Clothing,UrbanStyle,2,70.83,0.20,5.67,14.39,133.39,"Credit Card",Delivered,"New York",NY,"United States",SELL00727
ORD0008187,2024-03-03,CUST030749,"Vivaan Gupta",P00049,"Children's Book","Toys & Games",NexPro,5,199.66,0.00,179.69,14.64,1192.63,"Debit Card",Delivered,Phoenix,AZ,"United States",SELL01314
ORD0008188,2021-08-17,CUST043395,"Vikas Verma",P00049,"Children's Book","Home & Kitchen",NexPro,2,279.61,0.05,42.50,14.98,588.74,"Amazon Pay",Delivered,Washington,DC,"United States",SELL01993
ORD0008189,2024-04-26,CUST004703,"Kabir Patel",P00028,Jeans,Books,HomeEase,4,57.89,0.25,13.89,0.67,188.23,"Credit Card",Delivered,Dallas,TX,"United States",SELL01777
ORD0008190,2023-07-20,CUST016386,"Simran Joshi",P00042,"Projector Mini",Electronics,ReadMore,1,83.06,0.00,0.00,4.11,87.17,"Credit Card",Delivered,Phoenix,AZ,"United States",SELL01569
ORD0008191,2024-09-22,CUST031055,"Sahil Singh",P00048,"Wireless Charger","Home & Kitchen",Zenith,4,22.65,0.05,15.49,10.21,111.77,"Credit Card",Delivered,Jacksonville,FL,"United States",SELL00979
ORD0008192,2020-06-21,CUST010701,"Vikas Patel",P00027,"Winter Jacket",Clothing,UrbanStyle,2,107.56,0.00,17.21,14.06,246.39,UPI,Delivered,"Fort Worth",TX,"United States",SELL01200
ORD0008193,2022-08-30,CUST048732,"Sahil Reddy",P00021,Backpack,Clothing,CoreTech,4,105.51,0.10,0.00,3.78,383.62,UPI,Delivered,Columbus,OH,"United States",SELL01469
ORD0008194,2022-10-27,CUST047160,"Arjun Patel",P00029,T-Shirt,Books,CoreTech,1,33.64,0.00,1.68,6.66,41.98,"Debit Card",Delivered,"San Diego",CA,"United States",SELL00936
ORD0008195,2023-03-24,CUST039660,"Vikas Mehta",P00011,"Fitness Band",Books,UrbanStyle,5,69.85,0.05,16.59,6.67,355.05,"Credit Card",Delivered,Austin,TX,Canada,SELL00815
ORD0008196,2024-03-25,CUST020878,"Mohit Kapoor",P00039,"Graphic Tablet",Clothing,BrightLux,2,554.28,0.00,55.43,10.51,1174.50,"Credit Card",Delivered,Chicago,IL,"United States",SELL00954
ORD0008197,2021-06-29,CUST027980,"Sunita Patel",P00037,Router,"Toys & Games",HomeEase,4,221.22,0.00,70.79,10.60,966.27,"Credit Card",Delivered,Columbus,OH,India,SELL01130
ORD0008198,2021-07-01,CUST030223,"Simran Patel",P00045,"Phone Tripod",Electronics,UrbanStyle,4,380.33,0.00,121.71,0.82,1643.85,"Net Banking",Shipped,Austin,TX,"United States",SELL01139
ORD0008199,2021-06-01,CUST049749,"Priya Singh",P00006,"Gaming Mouse",Electronics,ReadMore,4,347.19,0.00,69.44,14.89,1473.09,"Cash on Delivery",Delivered,Houston,TX,"United States",SELL00425
ORD0008200,2022-07-02,CUST023420,"Neha Reddy",P00050,"Novel Bestseller","Home & Kitchen",HomeEase,5,135.91,0.05,77.47,5.51,728.55,"Credit Card",Shipped,"New York",NY,"United States",SELL00888
ORD0008201,2020-08-02,CUST001790,"Karan Patel",P00003,"Smartphone Case","Sports & Outdoors",NexPro,2,27.10,0.25,7.32,3.43,51.40,"Net Banking",Delivered,Indianapolis,IN,"United States",SELL01861
ORD0008202,2020-05-13,CUST042745,"Karan Verma",P00039,"Graphic Tablet",Electronics,BrightLux,2,211.42,0.00,33.83,6.98,463.65,"Cash on Delivery",Delivered,"San Francisco",CA,"United States",SELL01138
ORD0008203,2020-10-11,CUST044030,"Kabir Gupta",P00043,"HDMI Cable 2m",Books,BrightLux,4,517.24,0.00,103.45,10.92,2183.33,"Debit Card",Shipped,Washington,DC,India,SELL00241
ORD0008204,2023-02-23,CUST036835,"Arjun Patel",P00024,"Yoga Mat",Clothing,CoreTech,2,559.96,0.00,89.59,8.41,1217.92,"Debit Card",Delivered,"San Francisco",CA,"United States",SELL01893
ORD0008205,2024-01-02,CUST037679,"Vikas Joshi",P00031,"Kids Toy Car",Clothing,FitLife,2,153.48,0.00,15.35,12.83,335.14,"Credit Card",Delivered,Washington,DC,"United States",SELL00178
ORD0008206,2021-11-16,CUST038420,"Simran Reddy",P00045,"Phone Tripod","Sports & Outdoors",ReadMore,5,552.47,0.15,187.84,1.84,2537.68,"Credit Card",Delivered,Chicago,IL,"United States",SELL01141
ORD0008207,2023-03-21,CUST002172,"Mohit Sharma",P00050,"Novel Bestseller","Toys & Games",KiddoFun,5,408.15,0.15,138.77,9.74,1883.15,UPI,Delivered,"San Diego",CA,India,SELL01719
ORD0008208,2020-11-26,CUST012946,"Anjali Reddy",P00020,"Office Chair",Books,FitLife,1,142.52,0.20,5.70,10.18,129.90,"Credit Card",Delivered,Austin,TX,"United States",SELL01947
ORD0008209,2024-04-10,CUST046415,"Arjun Kapoor",P00032,"Board Game",Electronics,BrightLux,5,349.03,0.10,78.53,7.26,1656.42,"Credit Card",Delivered,"San Jose",CA,"United States",SELL00871
ORD0008210,2023-11-07,CUST014457,"Anjali Reddy",P00023,"Cookware Set","Sports & Outdoors",NexPro,5,560.54,0.10,201.79,6.21,2730.43,"Debit Card",Delivered,"Los Angeles",CA,"United States",SELL01269
ORD0008211,2023-02-12,CUST023808,"Mohit Kapoor",P00009,"Portable SSD 1TB",Clothing,UrbanStyle,2,526.59,0.20,67.40,0.89,910.83,"Credit Card",Delivered,Philadelphia,PA,"United States",SELL01854
ORD0008212,2022-06-12,CUST005836,"Arjun Kumar",P00048,"Wireless Charger","Sports & Outdoors",UrbanStyle,1,132.06,0.00,10.56,13.06,155.68,"Net Banking",Delivered,Seattle,WA,"United States",SELL00845
ORD0008213,2024-02-14,CUST030178,"Sunita Verma",P00030,"Dress Shirt","Home & Kitchen",UrbanStyle,5,564.24,0.05,321.62,11.90,3013.66,"Credit Card",Cancelled,"Los Angeles",CA,"United States",SELL01541
ORD0008214,2023-07-31,CUST008709,"Karan Verma",P00030,"Dress Shirt",Electronics,BrightLux,4,368.71,0.05,70.05,10.16,1481.31,"Amazon Pay",Delivered,Charlotte,NC,"United States",SELL01818
ORD0008215,2022-06-17,CUST016698,"Aman Reddy",P00014,"Drone Mini","Sports & Outdoors",HomeEase,4,212.43,0.10,91.77,4.46,860.98,"Cash on Delivery",Shipped,Columbus,OH,"United States",SELL01066
ORD0008216,2023-01-03,CUST017745,"Vivaan Reddy",P00039,"Graphic Tablet",Clothing,FitLife,2,240.49,0.00,24.05,3.23,508.26,"Amazon Pay",Shipped,Austin,TX,"United States",SELL00599
ORD0008217,2023-04-04,CUST018509,"Vihaan Kapoor",P00017,"Electric Kettle",Books,BrightLux,4,445.42,0.00,213.80,7.10,2002.58,"Net Banking",Delivered,Charlotte,NC,India,SELL00498
ORD0008218,2023-04-27,CUST033596,"Aarav Gupta",P00047,"Memory Card 128GB","Toys & Games",Apex,5,486.15,0.05,184.74,9.70,2503.65,UPI,Shipped,Columbus,OH,"United States",SELL01425
ORD0008219,2020-03-18,CUST010340,"Sahil Singh",P00032,"Board Game","Home & Kitchen",BrightLux,2,587.75,0.05,55.84,13.71,1186.27,"Credit Card",Delivered,Seattle,WA,Australia,SELL00463
ORD0008220,2022-08-04,CUST016080,"Sneha Patel",P00004,"USB-C Charger",Electronics,FitLife,1,297.11,0.20,42.78,4.52,284.99,"Credit Card",Delivered,Jacksonville,FL,Canada,SELL01961
ORD0008221,2024-06-13,CUST020776,"Neha Verma",P00049,"Children's Book","Toys & Games",NexPro,5,189.94,0.00,170.95,3.83,1124.48,"Credit Card",Delivered,"San Francisco",CA,"United States",SELL01686
ORD0008222,2021-11-18,CUST036547,"Anjali Patel",P00026,Sunglasses,Electronics,CoreTech,1,135.13,0.05,0.00,3.11,131.48,"Amazon Pay",Delivered,Chicago,IL,"United States",SELL01563
ORD0008223,2020-01-21,CUST028340,"Sahil Mehta",P00030,"Dress Shirt",Electronics,CoreTech,3,84.34,0.15,17.21,3.60,235.88,"Net Banking",Delivered,Austin,TX,India,SELL00756
ORD0008224,2021-07-19,CUST015321,"Aman Mehta",P00004,"USB-C Charger","Sports & Outdoors",KiddoFun,3,411.18,0.20,118.42,9.55,1114.80,"Credit Card",Shipped,Jacksonville,FL,"United States",SELL00458
ORD0008225,2023-04-22,CUST034229,"Sneha Kapoor",P00012,"Noise Cancelling Headphones",Books,NexPro,2,48.85,0.10,15.83,12.95,116.71,"Debit Card",Delivered,Seattle,WA,"United States",SELL01892
ORD0008226,2023-05-30,CUST035523,"Vikas Mehta",P00049,"Children's Book","Toys & Games",HomeEase,2,65.27,0.05,9.92,12.26,146.19,"Cash on Delivery",Shipped,Charlotte,NC,"United States",SELL01429
ORD0008227,2022-04-06,CUST038539,"Vihaan Kumar",P00035,"Desk Plant","Home & Kitchen",CoreTech,1,280.80,0.00,14.04,9.61,304.45,UPI,Delivered,Philadelphia,PA,"United States",SELL01550
ORD0008228,2023-09-13,CUST008970,"Simran Singh",P00003,"Smartphone Case",Books,Zenith,5,296.94,0.15,63.10,6.79,1331.88,"Debit Card",Shipped,"Los Angeles",CA,"United States",SELL00562
ORD0008229,2020-06-27,CUST001564,"Rohit Sharma",P00043,"HDMI Cable 2m",Electronics,FitLife,1,212.77,0.20,13.62,6.16,190.00,"Debit Card",Shipped,Denver,CO,India,SELL00028
ORD0008230,2024-12-16,CUST038007,"Aman Verma",P00008,"4K Monitor","Toys & Games",KiddoFun,4,592.07,0.05,112.49,1.05,2363.41,"Credit Card",Delivered,Philadelphia,PA,Canada,SELL01566
ORD0008231,2023-02-09,CUST021511,"Neha Singh",P00033,"Puzzle 1000pc",Clothing,HomeEase,5,102.24,0.00,0.00,7.29,518.49,"Credit Card",Delivered,"San Francisco",CA,"United States",SELL01374
ORD0008232,2024-10-25,CUST038301,"Aditya Gupta",P00014,"Drone Mini",Books,Apex,1,130.35,0.00,15.64,3.48,149.47,"Debit Card",Delivered,"San Francisco",CA,"United States",SELL00833
ORD0008233,2024-10-15,CUST021441,"Sneha Mehta",P00006,"Gaming Mouse",Books,HomeEase,2,268.76,0.00,43.00,9.11,589.63,"Credit Card",Delivered,Denver,CO,"United States",SELL00559
ORD0008234,2022-12-18,CUST048564,"Priya Kumar",P00007,"Mechanical Keyboard",Books,UrbanStyle,4,592.26,0.05,112.53,9.32,2372.44,"Amazon Pay",Delivered,"Los Angeles",CA,"United States",SELL00090
ORD0008235,2023-09-12,CUST025231,"Sahil Verma",P00017,"Electric Kettle","Home & Kitchen",FitLife,5,139.25,0.15,71.02,3.40,666.23,UPI,Shipped,Houston,TX,"United States",SELL00190
ORD0008236,2022-06-23,CUST028167,"Rohit Sharma",P00047,"Memory Card 128GB",Books,ReadMore,5,71.76,0.05,17.04,11.15,369.05,"Debit Card",Delivered,"Los Angeles",CA,"United States",SELL00731
ORD0008237,2024-07-02,CUST034244,"Aarav Sharma",P00018,"Vacuum Cleaner",Books,Zenith,5,454.43,0.15,154.51,1.88,2087.72,"Credit Card",Delivered,Phoenix,AZ,"United States",SELL01589
ORD0008238,2021-10-30,CUST043575,"Priya Verma",P00045,"Phone Tripod","Sports & Outdoors",HomeEase,3,123.71,0.10,16.70,5.89,356.61,"Debit Card",Delivered,"Los Angeles",CA,India,SELL01757
ORD0008239,2020-07-09,CUST039956,"Rohit Singh",P00025,"Running Shoes","Sports & Outdoors",Zenith,1,94.52,0.00,7.56,0.23,102.31,"Amazon Pay",Delivered,Columbus,OH,India,SELL01514
ORD0008240,2023-05-08,CUST001916,"Aditya Verma",P00009,"Portable SSD 1TB","Home & Kitchen",UrbanStyle,1,344.87,0.15,23.45,8.13,324.72,"Amazon Pay",Delivered,Austin,TX,Canada,SELL00454
ORD0008241,2023-08-28,CUST008195,"Pooja Joshi",P00041,"Webcam Full HD",Clothing,UrbanStyle,4,88.25,0.15,15.00,11.20,326.25,"Net Banking",Delivered,Indianapolis,IN,"United States",SELL00742
ORD0008242,2021-12-08,CUST016797,"Vihaan Mehta",P00025,"Running Shoes",Electronics,HomeEase,5,560.91,0.10,302.89,6.89,2833.87,"Credit Card",Cancelled,"San Diego",CA,Australia,SELL01577
ORD0008243,2022-11-24,CUST036860,"Vikas Mehta",P00010,Smartwatch,Books,Zenith,3,29.05,0.05,4.14,4.70,91.63,"Net Banking",Delivered,Dallas,TX,"United States",SELL01778
ORD0008244,2021-01-13,CUST004541,"Aarav Kapoor",P00050,"Novel Bestseller",Clothing,KiddoFun,1,19.61,0.00,2.35,3.42,25.38,"Debit Card",Delivered,Indianapolis,IN,"United States",SELL01094
ORD0008245,2021-01-21,CUST014563,"Priya Patel",P00028,Jeans,"Home & Kitchen",FitLife,4,517.90,0.10,223.73,7.90,2096.07,"Debit Card",Delivered,"New York",NY,Canada,SELL01443
ORD0008246,2024-11-16,CUST006821,"Sunita Patel",P00023,"Cookware Set",Books,BrightLux,5,349.10,0.00,87.28,2.95,1835.73,"Debit Card",Delivered,Houston,TX,"United States",SELL00638
ORD0008247,2020-08-24,CUST003412,"Rohit Gupta",P00024,"Yoga Mat",Books,CoreTech,5,544.04,0.00,136.01,8.29,2864.50,"Credit Card",Shipped,"New York",NY,"United States",SELL00900
ORD0008248,2021-09-07,CUST021555,"Karan Kapoor",P00007,"Mechanical Keyboard",Clothing,Zenith,2,233.54,0.05,35.50,11.98,491.21,"Credit Card",Delivered,Denver,CO,"United States",SELL00859
ORD0008249,2024-03-22,CUST010613,"Ritika Joshi",P00033,"Puzzle 1000pc","Home & Kitchen",CoreTech,5,592.78,0.15,0.00,8.76,2528.07,UPI,Cancelled,"San Antonio",TX,"United Kingdom",SELL00884
ORD0008250,2020-10-09,CUST027306,"Kabir Kapoor",P00050,"Novel Bestseller","Sports & Outdoors",UrbanStyle,4,110.90,0.10,31.94,1.14,432.32,"Credit Card",Delivered,"San Jose",CA,India,SELL01271
ORD0008251,2020-01-01,CUST029641,"Vivaan Joshi",P00036,"Smart Light Bulb",Books,Zenith,4,89.46,0.10,25.76,12.43,360.25,"Debit Card",Delivered,Denver,CO,"United States",SELL01880
ORD0008252,2024-10-20,CUST032715,"Vivaan Joshi",P00012,"Noise Cancelling Headphones","Home & Kitchen",CoreTech,4,15.39,0.00,3.08,1.69,66.33,"Credit Card",Delivered,Phoenix,AZ,"United States",SELL01395
ORD0008253,2021-04-08,CUST024929,"Anjali Patel",P00041,"Webcam Full HD","Home & Kitchen",FitLife,4,195.60,0.05,37.16,5.97,786.41,"Net Banking",Returned,Jacksonville,FL,"United States",SELL00356
ORD0008254,2023-06-07,CUST048158,"Aarav Gupta",P00048,"Wireless Charger","Sports & Outdoors",NexPro,1,382.73,0.25,22.96,5.49,315.50,"Amazon Pay",Delivered,"San Antonio",TX,Canada,SELL00625
ORD0008255,2022-08-24,CUST041438,"Neha Mehta",P00049,"Children's Book","Sports & Outdoors",Apex,4,123.67,0.10,22.26,10.52,477.99,"Amazon Pay",Delivered,"San Diego",CA,"United States",SELL01764
ORD0008256,2020-06-20,CUST002292,"Sahil Verma",P00025,"Running Shoes",Electronics,HomeEase,5,489.15,0.10,176.09,2.33,2379.60,"Credit Card",Returned,Jacksonville,FL,"United States",SELL00930
ORD0008257,2023-01-15,CUST021207,"Karan Kapoor",P00035,"Desk Plant",Electronics,KiddoFun,3,28.40,0.25,7.67,11.22,82.79,"Debit Card",Delivered,Seattle,WA,"United States",SELL00859
ORD0008258,2024-04-25,CUST044900,"Kabir Patel",P00007,"Mechanical Keyboard",Clothing,UrbanStyle,3,503.46,0.00,75.52,6.97,1592.87,"Credit Card",Shipped,Seattle,WA,India,SELL01586
ORD0008259,2023-02-20,CUST012696,"Neha Sharma",P00024,"Yoga Mat",Clothing,Zenith,5,41.64,0.10,14.99,6.92,209.29,"Credit Card",Delivered,"San Antonio",TX,"United States",SELL01464
ORD0008260,2022-04-22,CUST007583,"Sunita Sharma",P00026,Sunglasses,"Toys & Games",BrightLux,2,332.48,0.10,107.72,9.79,715.97,"Amazon Pay",Delivered,"San Diego",CA,"United States",SELL00685
ORD0008261,2023-08-14,CUST039959,"Neha Verma",P00016,"Air Fryer",Clothing,Zenith,4,58.52,0.15,9.95,8.53,217.45,"Debit Card",Delivered,Denver,CO,"United States",SELL01142
ORD0008262,2021-11-20,CUST018485,"Neha Gupta",P00020,"Office Chair",Electronics,CoreTech,2,281.62,0.00,28.16,7.84,599.24,UPI,Delivered,Columbus,OH,"United Kingdom",SELL01742
ORD0008263,2021-07-28,CUST037930,"Sahil Verma",P00003,"Smartphone Case","Sports & Outdoors",FitLife,1,138.62,0.05,15.80,7.42,154.91,UPI,Delivered,"San Antonio",TX,"United States",SELL00213
ORD0008264,2024-02-16,CUST028324,"Aditya Kumar",P00023,"Cookware Set","Sports & Outdoors",CoreTech,4,203.58,0.05,61.89,1.44,836.93,"Debit Card",Pending,Columbus,OH,"United States",SELL00415
ORD0008265,2020-06-13,CUST011880,"Vihaan Joshi",P00035,"Desk Plant","Toys & Games",HomeEase,1,122.97,0.05,14.02,0.83,131.67,"Amazon Pay",Shipped,Houston,TX,"United States",SELL01783
ORD0008266,2024-09-18,CUST027505,"Sunita Patel",P00038,"External HDD 2TB",Clothing,CoreTech,2,12.36,0.00,0.00,3.03,27.75,"Debit Card",Pending,"San Francisco",CA,"United States",SELL01464
ORD0008267,2021-01-17,CUST048290,"Sneha Kapoor",P00005,"Laptop Sleeve",Clothing,HomeEase,3,501.19,0.00,120.29,5.31,1629.17,"Credit Card",Delivered,Philadelphia,PA,"United States",SELL01412
ORD0008268,2020-07-27,CUST037717,"Neha Sharma",P00010,Smartwatch,Clothing,Apex,2,375.27,0.00,135.10,1.54,887.18,"Net Banking",Delivered,Jacksonville,FL,India,SELL00601
ORD0008269,2024-10-28,CUST027802,"Anjali Gupta",P00039,"Graphic Tablet",Electronics,BrightLux,4,31.82,0.05,9.67,13.95,144.54,"Credit Card",Delivered,"Los Angeles",CA,"United States",SELL01336
ORD0008270,2023-12-26,CUST001351,"Sahil Joshi",P00001,"Wireless Earbuds","Home & Kitchen",HomeEase,3,149.18,0.25,0.00,8.79,344.45,"Cash on Delivery",Returned,"San Jose",CA,"United States",SELL01189
ORD0008271,2023-11-13,CUST047513,"Rohit Kapoor",P00044,"Power Bank 20000mAh","Toys & Games",Apex,3,389.05,0.00,140.06,8.49,1315.70,"Net Banking",Delivered,Houston,TX,"United States",SELL01524
ORD0008272,2024-05-02,CUST049525,"Karan Verma",P00034,"Desk Organizer",Books,FitLife,4,247.58,0.10,160.43,1.78,1053.50,"Credit Card",Delivered,Philadelphia,PA,"United States",SELL00248
ORD0008273,2020-08-11,CUST039467,"Aarav Singh",P00005,"Laptop Sleeve",Clothing,NexPro,3,245.92,0.05,35.04,12.05,747.96,"Debit Card",Delivered,Phoenix,AZ,Canada,SELL01883
ORD0008274,2020-01-03,CUST017874,"Ritika Sharma",P00046,"Car Charger",Electronics,UrbanStyle,5,41.96,0.00,10.49,11.26,231.55,"Credit Card",Delivered,Dallas,TX,"United States",SELL00612
ORD0008275,2021-01-06,CUST037766,"Aman Joshi",P00017,"Electric Kettle",Books,KiddoFun,3,25.31,0.05,5.77,5.69,83.59,"Debit Card",Delivered,Indianapolis,IN,"United States",SELL00343
ORD0008276,2024-09-06,CUST044598,"Aditya Reddy",P00006,"Gaming Mouse","Toys & Games",NexPro,4,582.13,0.30,81.50,3.18,1714.64,"Amazon Pay",Delivered,Charlotte,NC,"United States",SELL00770
ORD0008277,2024-01-09,CUST035636,"Mohit Joshi",P00018,"Vacuum Cleaner","Toys & Games",HomeEase,3,462.37,0.00,110.97,2.66,1500.74,UPI,Delivered,Houston,TX,Canada,SELL01463
ORD0008278,2021-09-02,CUST047629,"Pooja Kapoor",P00042,"Projector Mini","Toys & Games",CoreTech,1,164.28,0.05,7.80,2.10,165.97,"Credit Card",Delivered,Chicago,IL,"United States",SELL01621
ORD0008279,2020-04-25,CUST026224,"Sunita Reddy",P00040,Microphone,Electronics,BrightLux,1,503.80,0.15,51.39,3.02,482.64,UPI,Delivered,"New York",NY,India,SELL00612
ORD0008280,2023-07-17,CUST048184,"Vivaan Gupta",P00035,"Desk Plant","Toys & Games",NexPro,2,513.96,0.00,82.23,2.90,1113.05,"Amazon Pay",Delivered,"San Francisco",CA,"United States",SELL01449
ORD0008281,2021-03-22,CUST021608,"Ritika Verma",P00027,"Winter Jacket","Toys & Games",KiddoFun,3,373.40,0.00,134.42,7.00,1261.62,UPI,Delivered,Dallas,TX,"United States",SELL00178
ORD0008282,2023-10-23,CUST010415,"Aman Joshi",P00034,"Desk Organizer","Sports & Outdoors",Zenith,2,60.19,0.05,9.15,2.60,126.11,"Debit Card",Delivered,Austin,TX,"United States",SELL01854
ORD0008283,2023-06-30,CUST045378,"Mohit Joshi",P00007,"Mechanical Keyboard","Toys & Games",FitLife,3,213.02,0.10,69.02,12.36,656.53,"Credit Card",Delivered,Columbus,OH,"United States",SELL01205
ORD0008284,2023-09-02,CUST009284,"Priya Singh",P00032,"Board Game","Home & Kitchen",NexPro,2,553.72,0.10,119.60,6.13,1122.43,"Credit Card",Delivered,"San Diego",CA,"United States",SELL00732
ORD0008285,2021-02-18,CUST043806,"Vivaan Gupta",P00023,"Cookware Set","Toys & Games",Apex,3,202.61,0.10,43.76,0.06,590.87,"Amazon Pay",Delivered,"San Diego",CA,"United States",SELL01902
ORD0008286,2023-01-23,CUST018764,"Kabir Patel",P00045,"Phone Tripod","Toys & Games",CoreTech,4,576.52,0.05,262.89,6.43,2460.10,"Debit Card",Delivered,Seattle,WA,"United States",SELL00018
ORD0008287,2024-12-13,CUST046753,"Karan Verma",P00038,"External HDD 2TB",Clothing,KiddoFun,5,580.70,0.20,185.82,10.92,2519.54,"Net Banking",Delivered,"Los Angeles",CA,"United Kingdom",SELL01490
ORD0008288,2022-06-10,CUST013990,"Arjun Verma",P00025,"Running Shoes","Toys & Games",ReadMore,2,91.28,0.00,32.86,0.50,215.92,"Credit Card",Shipped,Denver,CO,"United States",SELL01983
ORD0008289,2022-11-13,CUST007467,"Rohit Joshi",P00008,"4K Monitor","Home & Kitchen",KiddoFun,5,180.07,0.00,45.02,7.18,952.55,"Credit Card",Delivered,Denver,CO,"United States",SELL01721
ORD0008290,2024-07-09,CUST015202,"Neha Kumar",P00003,"Smartphone Case",Clothing,UrbanStyle,3,367.28,0.20,70.52,12.12,964.11,"Debit Card",Delivered,Charlotte,NC,India,SELL00988
ORD0008291,2021-10-24,CUST011307,"Aarav Mehta",P00023,"Cookware Set","Sports & Outdoors",Zenith,2,119.59,0.00,28.70,5.02,272.90,UPI,Delivered,Chicago,IL,India,SELL01391
ORD0008292,2022-12-09,CUST031561,"Mohit Mehta",P00035,"Desk Plant",Books,KiddoFun,2,160.52,0.00,16.05,2.44,339.53,"Amazon Pay",Delivered,Austin,TX,"United States",SELL00207
ORD0008293,2024-03-05,CUST022148,"Vivaan Gupta",P00030,"Dress Shirt","Sports & Outdoors",FitLife,5,178.04,0.15,136.20,2.04,894.91,"Amazon Pay",Delivered,"San Diego",CA,"United States",SELL01568
ORD0008294,2021-12-18,CUST033258,"Mohit Kumar",P00049,"Children's Book",Books,BrightLux,4,310.73,0.05,141.69,2.93,1325.39,"Net Banking",Shipped,"New York",NY,India,SELL01990
ORD0008295,2024-03-01,CUST018976,"Anjali Kapoor",P00025,"Running Shoes","Toys & Games",Apex,5,358.43,0.20,114.70,8.57,1556.99,"Credit Card",Delivered,Jacksonville,FL,"United States",SELL01376
ORD0008296,2023-09-20,CUST036749,"Neha Kumar",P00020,"Office Chair","Home & Kitchen",HomeEase,3,257.31,0.10,55.58,9.39,759.71,"Amazon Pay",Shipped,Seattle,WA,"United States",SELL00449
ORD0008297,2023-01-07,CUST016420,"Simran Verma",P00039,"Graphic Tablet",Books,UrbanStyle,4,582.13,0.10,251.48,14.89,2362.04,"Credit Card",Delivered,"San Francisco",CA,India,SELL01575
ORD0008298,2024-05-24,CUST040141,"Vihaan Singh",P00015,"Instant Pot","Toys & Games",Zenith,5,427.06,0.00,106.77,0.08,2242.15,"Debit Card",Delivered,Philadelphia,PA,"United States",SELL00824
ORD0008299,2022-11-16,CUST040598,"Arjun Singh",P00024,"Yoga Mat","Toys & Games",CoreTech,1,154.49,0.20,14.83,6.75,145.17,"Credit Card",Shipped,Jacksonville,FL,"United States",SELL01105
ORD0008300,2020-09-27,CUST035467,"Kabir Kapoor",P00031,"Kids Toy Car",Books,NexPro,1,260.00,0.00,20.80,8.13,288.93,"Amazon Pay",Delivered,Phoenix,AZ,Canada,SELL00394
ORD0008301,2021-07-15,CUST019225,"Aarav Joshi",P00004,"USB-C Charger","Sports & Outdoors",CoreTech,1,439.15,0.20,28.11,5.37,384.80,"Credit Card",Delivered,Jacksonville,FL,"United States",SELL00306
ORD0008302,2022-03-14,CUST006991,"Neha Patel",P00038,"External HDD 2TB","Home & Kitchen",Apex,3,321.95,0.20,61.81,14.27,848.76,"Credit Card",Delivered,Denver,CO,Canada,SELL01739
